"CIQD080.Code.or.Value","CIQD080.Value.Description","CIQD080.Count","CIQD080.Cumulative","CIQD080.Skip.to.Item"
"1","Yes",0,0,"CIQD095"
"2","No",9,9,""
"7","Refuse",0,9,""
"9","Don't know",0,9,""
".","Missing",919,928,""
