"AUXLR160.Code.or.Value","AUXLR160.Value.Description","AUXLR160.Count","AUXLR160.Cumulative","AUXLR160.Skip.to.Item"
"-9 to 52","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
