"CIQD093.Code.or.Value","CIQD093.Value.Description","CIQD093.Count","CIQD093.Cumulative","CIQD093.Skip.to.Item"
"1","Yes",16,16,NA
"2","No",16,32,NA
"7","Refuse",0,32,NA
"9","Don't know",0,32,NA
".","Missing",746,778,NA
