"AUXLR172.Code.or.Value","AUXLR172.Value.Description","AUXLR172.Count","AUXLR172.Cumulative","AUXLR172.Skip.to.Item"
"-26 to 57","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
