"AUXLR158.Code.or.Value","AUXLR158.Value.Description","AUXLR158.Count","AUXLR158.Cumulative","AUXLR158.Skip.to.Item"
"-24 to 115","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
