"AUXLR142.Code.or.Value","AUXLR142.Value.Description","AUXLR142.Count","AUXLR142.Cumulative","AUXLR142.Skip.to.Item"
"-94 to 66","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
