"AUXLR230.Code.or.Value","AUXLR230.Value.Description","AUXLR230.Count","AUXLR230.Cumulative","AUXLR230.Skip.to.Item"
"-9 to 51","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
