"AUXLR112.Code.or.Value","AUXLR112.Value.Description","AUXLR112.Count","AUXLR112.Cumulative","AUXLR112.Skip.to.Item"
"-39 to 60","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
