"AUXLR124.Code.or.Value","AUXLR124.Value.Description","AUXLR124.Count","AUXLR124.Cumulative","AUXLR124.Skip.to.Item"
"-71 to 58","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
