"AUXRR223.Code.or.Value","AUXRR223.Value.Description","AUXRR223.Count","AUXRR223.Cumulative","AUXRR223.Skip.to.Item"
"-18 to 44","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
