"AUXRR123.Code.or.Value","AUXRR123.Value.Description","AUXRR123.Count","AUXRR123.Cumulative","AUXRR123.Skip.to.Item"
"-23 to 48","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
