"AUXLR154.Code.or.Value","AUXLR154.Value.Description","AUXLR154.Count","AUXLR154.Cumulative","AUXLR154.Skip.to.Item"
"-22 to 85","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
