"AUXRR220.Code.or.Value","AUXRR220.Value.Description","AUXRR220.Count","AUXRR220.Cumulative","AUXRR220.Skip.to.Item"
"-20 to 46","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
