"AUXRR212.Code.or.Value","AUXRR212.Value.Description","AUXRR212.Count","AUXRR212.Cumulative","AUXRR212.Skip.to.Item"
"-13 to 67","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
