"AUXRR254.Code.or.Value","AUXRR254.Value.Description","AUXRR254.Count","AUXRR254.Cumulative","AUXRR254.Skip.to.Item"
"-20 to 51","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
