"AUXLR204.Code.or.Value","AUXLR204.Value.Description","AUXLR204.Count","AUXLR204.Cumulative","AUXLR204.Skip.to.Item"
"-22 to 112","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
