"CBQ503.Code.or.Value","CBQ503.Value.Description","CBQ503.Count","CBQ503.Cumulative","CBQ503.Skip.to.Item"
"1","Yes",347,347,NA
"2","No",121,468,NA
"7","Refused",0,468,NA
"9","Don't know",0,468,NA
".","Missing",2401,2869,NA
