"SMQ860.Code.or.Value","SMQ860.Value.Description","SMQ860.Count","SMQ860.Cumulative","SMQ860.Skip.to.Item"
"1","Yes",4494,4494,""
"2","No",4675,9169,"SMQ864"
"7","Refused",0,9169,"SMQ864"
"9","Don't know",7,9176,"SMQ864"
".","Missing",78,9254,""
