"AUXRR165.Code.or.Value","AUXRR165.Value.Description","AUXRR165.Count","AUXRR165.Cumulative","AUXRR165.Skip.to.Item"
"-16 to 52","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
