"AUXRR164.Code.or.Value","AUXRR164.Value.Description","AUXRR164.Count","AUXRR164.Cumulative","AUXRR164.Skip.to.Item"
"-5 to 39","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
