"AUXRR228.Code.or.Value","AUXRR228.Value.Description","AUXRR228.Count","AUXRR228.Cumulative","AUXRR228.Skip.to.Item"
"-30 to 58","Range of Values",3836,3836,NA
".","Missing",664,4500,NA
