"AUXLR173.Code.or.Value","AUXLR173.Value.Description","AUXLR173.Count","AUXLR173.Cumulative","AUXLR173.Skip.to.Item"
"-14 to 62","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
