"AUXRR260.Code.or.Value","AUXRR260.Value.Description","AUXRR260.Count","AUXRR260.Cumulative","AUXRR260.Skip.to.Item"
"-2 to 39","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
