"AUXLR222.Code.or.Value","AUXLR222.Value.Description","AUXLR222.Count","AUXLR222.Cumulative","AUXLR222.Skip.to.Item"
"-33 to 55","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
