"AUXRR272.Code.or.Value","AUXRR272.Value.Description","AUXRR272.Count","AUXRR272.Cumulative","AUXRR272.Skip.to.Item"
"-15 to 112","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
