"AUXRR167.Code.or.Value","AUXRR167.Value.Description","AUXRR167.Count","AUXRR167.Cumulative","AUXRR167.Skip.to.Item"
"-34 to 51","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
