"AUXRR240.Code.or.Value","AUXRR240.Value.Description","AUXRR240.Count","AUXRR240.Cumulative","AUXRR240.Skip.to.Item"
"-17 to 51","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
