"AUXLR220.Code.or.Value","AUXLR220.Value.Description","AUXLR220.Count","AUXLR220.Cumulative","AUXLR220.Skip.to.Item"
"-50 to 55","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
