"AUXLR238.Code.or.Value","AUXLR238.Value.Description","AUXLR238.Count","AUXLR238.Cumulative","AUXLR238.Skip.to.Item"
"-13 to 65","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
