"CIQD007.Code.or.Value","CIQD007.Value.Description","CIQD007.Count","CIQD007.Cumulative","CIQD007.Skip.to.Item"
"1","Yes",54,54,"CIQD019"
"2","No",15,69,"CIQD019"
"7","Refuse",0,69,"CIQD019"
"9","Don't know",0,69,"CIQD019"
".","Missing",859,928,""
