"CIQD043.Code.or.Value","CIQD043.Value.Description","CIQD043.Count","CIQD043.Cumulative","CIQD043.Skip.to.Item"
"1","Yes",77,77,""
"2","No",31,108,"CIQD045"
"7","Refuse",0,108,""
"9","Don't know",1,109,""
".","Missing",669,778,""
