"AUXRR118.Code.or.Value","AUXRR118.Value.Description","AUXRR118.Count","AUXRR118.Cumulative","AUXRR118.Skip.to.Item"
"-29 to 50","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
