"AUXLR125.Code.or.Value","AUXLR125.Value.Description","AUXLR125.Count","AUXLR125.Cumulative","AUXLR125.Skip.to.Item"
"-58 to 61","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
