"AUXRR156.Code.or.Value","AUXRR156.Value.Description","AUXRR156.Count","AUXRR156.Cumulative","AUXRR156.Skip.to.Item"
"-21 to 67","Range of Values",1676,1676,NA
".","Missing",131,1807,NA
