"AUXRR242.Code.or.Value","AUXRR242.Value.Description","AUXRR242.Count","AUXRR242.Cumulative","AUXRR242.Skip.to.Item"
"-21 to 39","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
