"AUXLR221.Code.or.Value","AUXLR221.Value.Description","AUXLR221.Count","AUXLR221.Cumulative","AUXLR221.Skip.to.Item"
"-28 to 66","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
