"AUXLR162.Code.or.Value","AUXLR162.Value.Description","AUXLR162.Count","AUXLR162.Cumulative","AUXLR162.Skip.to.Item"
"-21 to 60","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
