"RHQ162.Code.or.Value","RHQ162.Value.Description","RHQ162.Count","RHQ162.Cumulative","RHQ162.Skip.to.Item"
"1","Yes",143,143,""
"2","No",1757,1900,"RHQ165"
"3","Borderline",17,1917,"RHQ165"
"7","Refused",0,1917,"RHQ165"
"9","Don't know",4,1921,"RHQ165"
".","Missing",1377,3298,""
