"AUXRR142.Code.or.Value","AUXRR142.Value.Description","AUXRR142.Count","AUXRR142.Cumulative","AUXRR142.Skip.to.Item"
"-45 to 104","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
