"AUXRR106.Code.or.Value","AUXRR106.Value.Description","AUXRR106.Count","AUXRR106.Cumulative","AUXRR106.Skip.to.Item"
"-122 to 39","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
