"AUXRR170.Code.or.Value","AUXRR170.Value.Description","AUXRR170.Count","AUXRR170.Cumulative","AUXRR170.Skip.to.Item"
"-5 to 67","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
