"AUXRR228.Code.or.Value","AUXRR228.Value.Description","AUXRR228.Count","AUXRR228.Cumulative","AUXRR228.Skip.to.Item"
"-46 to 54","Range of Values",1676,1676,NA
".","Missing",131,1807,NA
