"AUXLR246.Code.or.Value","AUXLR246.Value.Description","AUXLR246.Count","AUXLR246.Cumulative","AUXLR246.Skip.to.Item"
"-23 to 64","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
