"CIQD069.Code.or.Value","CIQD069.Value.Description","CIQD069.Count","CIQD069.Cumulative","CIQD069.Skip.to.Item"
"1","Yes",5,5,NA
"2","No",6,11,NA
"7","Refuse",0,11,NA
"9","Don't know",0,11,NA
".","Missing",767,778,NA
