"AUXLR103.Code.or.Value","AUXLR103.Value.Description","AUXLR103.Count","AUXLR103.Cumulative","AUXLR103.Skip.to.Item"
"-63 to 63","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
