"AUXLR172.Code.or.Value","AUXLR172.Value.Description","AUXLR172.Count","AUXLR172.Cumulative","AUXLR172.Skip.to.Item"
"-8 to 78","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
