"AUXLR238.Code.or.Value","AUXLR238.Value.Description","AUXLR238.Count","AUXLR238.Cumulative","AUXLR238.Skip.to.Item"
"-17 to 77","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
