"AUXLR116.Code.or.Value","AUXLR116.Value.Description","AUXLR116.Count","AUXLR116.Cumulative","AUXLR116.Skip.to.Item"
"-45 to 59","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
