"AUXRR249.Code.or.Value","AUXRR249.Value.Description","AUXRR249.Count","AUXRR249.Cumulative","AUXRR249.Skip.to.Item"
"-33 to 83","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
