"AUXLR232.Code.or.Value","AUXLR232.Value.Description","AUXLR232.Count","AUXLR232.Cumulative","AUXLR232.Skip.to.Item"
"-38 to 75","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
