"AUXRR236.Code.or.Value","AUXRR236.Value.Description","AUXRR236.Count","AUXRR236.Cumulative","AUXRR236.Skip.to.Item"
"-32 to 98","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
