"CBQ606.Code.or.Value","CBQ606.Value.Description","CBQ606.Count","CBQ606.Cumulative","CBQ606.Skip.to.Item"
"1","Yes",351,351,NA
"2","No",703,1054,NA
"7","Refused",0,1054,NA
"9","Don't know",0,1054,NA
".","Missing",9121,10175,NA
