"CIQD061.Code.or.Value","CIQD061.Value.Description","CIQD061.Count","CIQD061.Cumulative","CIQD061.Skip.to.Item"
"1","Yes",3,3,"CIQD095"
"2","No",31,34,""
"7","Refuse",0,34,""
"9","Don't know",0,34,""
".","Missing",894,928,""
