"AUXLR157.Code.or.Value","AUXLR157.Value.Description","AUXLR157.Count","AUXLR157.Cumulative","AUXLR157.Skip.to.Item"
"-26 to 108","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
