"AUXLR171.Code.or.Value","AUXLR171.Value.Description","AUXLR171.Count","AUXLR171.Cumulative","AUXLR171.Skip.to.Item"
"-9 to 84","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
