"AUXLR156.Code.or.Value","AUXLR156.Value.Description","AUXLR156.Count","AUXLR156.Cumulative","AUXLR156.Skip.to.Item"
"-7 to 40","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
