"AUXLR184.Code.or.Value","AUXLR184.Value.Description","AUXLR184.Count","AUXLR184.Cumulative","AUXLR184.Skip.to.Item"
"-21 to 50","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
