"AUXRR160.Code.or.Value","AUXRR160.Value.Description","AUXRR160.Count","AUXRR160.Cumulative","AUXRR160.Skip.to.Item"
"-20 to 96","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
