"RHQ260.Code.or.Value","RHQ260.Value.Description","RHQ260.Count","RHQ260.Cumulative","RHQ260.Skip.to.Item"
"1 to 6","Range of Values",231,231,NA
"77","Refused",0,231,NA
"99","Don't know",0,231,NA
".","Missing",3286,3517,NA
