"AUXRR104.Code.or.Value","AUXRR104.Value.Description","AUXRR104.Count","AUXRR104.Cumulative","AUXRR104.Skip.to.Item"
"-55 to 73","Range of Values",3836,3836,NA
".","Missing",664,4500,NA
