"AUXLR118.Code.or.Value","AUXLR118.Value.Description","AUXLR118.Count","AUXLR118.Cumulative","AUXLR118.Skip.to.Item"
"-71 to 58","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
