"AUXLR227.Code.or.Value","AUXLR227.Value.Description","AUXLR227.Count","AUXLR227.Cumulative","AUXLR227.Skip.to.Item"
"-45 to 51","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
