"AUXLR246.Code.or.Value","AUXLR246.Value.Description","AUXLR246.Count","AUXLR246.Cumulative","AUXLR246.Skip.to.Item"
"-13 to 66","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
