"AUXRR107.Code.or.Value","AUXRR107.Value.Description","AUXRR107.Count","AUXRR107.Cumulative","AUXRR107.Skip.to.Item"
"-73 to 65","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
